Date,Open,High,Low,Close,Adj Close,Volume
2019-11-15,274.159119,273.224915,263.143524,264.818268,264.818268,12932291777
2019-11-16,264.785858,270.155426,264.038635,268.971680,268.971680,9960752291
2019-11-17,268.975281,276.131470,267.541138,271.623779,271.623779,10805608484
2019-11-18,271.509674,274.731323,263.338562,265.372772,265.372772,11445713908
2019-11-19,265.288818,267.498627,256.755066,260.064819,260.064819,11045191744
2019-11-20,260.005829,263.316833,257.869751,258.469818,258.469818,10600430532
2019-11-21,258.433441,259.545227,234.734955,237.824585,237.824585,12588275086
2019-11-22,237.888153,240.335693,209.843384,221.525040,221.525040,17720965406
2019-11-23,221.442551,227.176208,217.593460,226.168198,226.168198,12219919600
2019-11-24,226.186981,226.699417,210.309814,210.309814,210.309814,11459349219
2019-11-25,210.107071,221.682785,197.470703,216.175781,216.175781,16179258950
2019-11-26,216.069183,221.006363,213.952240,219.474548,219.474548,11268780867
2019-11-27,218.637329,228.876831,212.087784,226.103699,226.103699,12971391435
2019-11-28,226.190414,231.408798,223.248917,224.174545,224.174545,10855074000
2019-11-29,224.249939,232.027740,224.057236,229.743286,229.743286,11100606769
2019-11-30,229.717041,231.791855,223.706131,225.650436,225.650436,9712945458
2019-12-01,225.579773,225.433228,217.414780,223.502243,223.502243,10500246094
2019-12-02,223.487091,223.143570,216.527512,218.658005,218.658005,9785186543
2019-12-03,218.656677,219.438187,213.147842,216.001572,216.001572,9057774143
2019-12-04,215.946060,219.996109,211.703339,214.253754,214.253754,11484378279
2019-12-05,214.164337,224.179382,212.913986,218.461426,218.461426,9874245145
2019-12-06,218.677322,218.805435,215.788040,218.109451,218.109451,9442161082
2019-12-07,218.114075,218.994308,216.911163,217.486267,217.486267,8641714694
2019-12-08,217.450470,222.956329,216.987762,221.305740,221.305740,9424478871
2019-12-09,221.246719,222.566833,216.277847,217.162476,217.162476,9880836142
2019-12-10,217.096085,218.125916,212.757339,214.752792,214.752792,10071300182
2019-12-11,214.831482,214.178619,208.219559,209.038528,209.038528,10243452985
2019-12-12,209.049683,210.460724,204.230469,210.247528,210.247528,11393461155
2019-12-13,210.322159,212.106567,209.037354,210.779800,210.779800,10564545179
2019-12-14,210.792419,211.629547,207.129471,207.761566,207.761566,10249355376
2019-12-15,207.755417,209.384033,202.839722,208.205124,208.205124,10525773533
2019-12-16,208.240829,208.418091,192.748413,194.432602,194.432602,13085398085
2019-12-17,194.480835,195.610336,177.194687,178.959137,178.959137,13220319729
2019-12-18,179.036423,194.603943,174.742813,194.163406,194.163406,17308718655
2019-12-19,194.105911,194.759201,182.830490,187.691772,187.691772,13881840873
2019-12-20,187.783554,188.017273,184.002151,187.017090,187.017090,11843562444
2019-12-21,187.060440,187.135345,184.910294,185.662125,185.662125,10793717102
2019-12-22,185.614563,192.879242,185.301468,191.738556,191.738556,13211643425
2019-12-23,191.643631,194.614761,184.048477,185.778030,185.778030,13899322639
2019-12-24,185.799942,190.224335,183.920441,186.456024,186.456024,11502281668
2019-12-25,186.462677,186.374908,180.334641,182.600494,182.600494,12155619513
2019-12-26,182.646255,188.492050,180.583771,181.958649,181.958649,12385152440
2019-12-27,181.969543,183.449936,178.757263,182.185440,182.185440,11885647964
2019-12-28,182.183151,186.544159,181.734451,183.772369,183.772369,11556131301
2019-12-29,183.692398,195.932785,183.310562,192.992294,192.992294,13904327585
2019-12-30,193.047485,195.334778,187.890610,189.444519,189.444519,13993289841
2019-12-31,189.414215,190.638199,183.603958,184.762482,184.762482,12739654975
2020-01-01,184.790710,189.292908,184.110016,186.395340,186.395340,11307853990
2020-01-02,186.421036,187.323044,181.788513,182.440430,182.440430,11502148841
2020-01-03,182.441971,193.618240,182.014465,193.068130,193.068130,15075792827
2020-01-04,193.063538,195.774826,191.440430,194.359833,194.359833,10692796653
2020-01-05,194.363739,200.778015,194.492172,196.265274,196.265274,10839887737
2020-01-06,196.306702,208.086456,196.194031,208.051819,208.051819,13110991754
2020-01-07,208.063110,211.309494,204.732895,209.185089,209.185089,13491515505
2020-01-08,209.103241,213.615219,201.161850,205.511795,205.511795,13657120164
2020-01-09,205.362885,206.294113,198.769180,202.770920,202.770920,11230413077
2020-01-10,202.753189,208.894272,196.365128,208.599350,208.599350,13163635218
2020-01-11,207.795639,212.322021,206.128433,207.170853,207.170853,13526905700
2020-01-12,207.323669,211.770477,206.788376,211.376434,211.376434,12357613125
2020-01-13,211.878098,212.771698,207.141754,209.054276,209.054276,12144552788
2020-01-14,209.089737,243.203644,208.950333,240.699997,240.699997,24239379445
2020-01-15,240.379822,246.745178,233.257248,240.671616,240.671616,21968732208
2020-01-16,240.819504,242.164490,231.512222,238.298248,238.298248,19910288565
2020-01-17,238.440842,251.784714,236.809372,248.454269,248.454269,21818084127
2020-01-18,248.407364,259.727417,242.648163,255.125656,255.125656,21719520629
2020-01-19,255.273941,257.586365,237.864548,242.650085,242.650085,19929056951
2020-01-20,242.554596,245.898102,236.035019,242.998230,242.998230,16204480646
2020-01-21,242.910934,248.168167,242.193802,247.857132,247.857132,14298206050
2020-01-22,247.727692,249.939636,243.750717,245.972183,245.972183,13460725316
2020-01-23,245.974442,245.998611,234.281387,238.130020,238.130020,15195657811
2020-01-24,238.087372,240.623138,229.552322,238.780472,238.780472,15607637190
2020-01-25,238.804062,239.038269,232.309494,236.192429,236.192429,12091908645
2020-01-26,236.035553,247.310944,235.639069,247.100403,247.100403,13616427696
2020-01-27,247.000076,255.743134,246.837204,252.797043,252.797043,16274992963
2020-01-28,252.728973,260.762115,252.434860,260.762115,260.762115,17406101598
2020-01-29,260.728943,264.973755,259.354584,259.354584,259.354584,15890556047
2020-01-30,259.158081,277.650696,256.951630,275.310333,275.310333,18789430065
2020-01-31,275.379547,276.973145,263.365417,269.136780,269.136780,17521086815
2020-02-01,269.067474,274.642273,268.516846,274.385925,274.385925,17283681378
2020-02-02,274.174622,288.500549,269.215729,281.832123,281.832123,21000108361
2020-02-03,281.817017,289.108826,281.001892,283.770416,283.770416,18522267407
2020-02-04,283.765442,283.916748,275.437103,281.152222,281.152222,17402696895
2020-02-05,281.224274,306.275482,279.541595,302.463776,302.463776,22015619205
2020-02-06,302.314850,318.769440,299.913971,315.414429,315.414429,24399030830
2020-02-07,315.379974,334.393646,318.153992,333.771942,333.771942,24986422362
2020-02-08,333.449585,339.559479,322.772736,334.402008,334.402008,25087965214
2020-02-09,334.155823,344.466980,334.153809,342.540314,342.540314,22525494428
2020-02-10,342.496185,342.592255,325.992828,334.128662,334.128662,24231223233
2020-02-11,333.922729,352.085266,325.398315,351.049408,351.049408,25250864201
2020-02-12,351.119385,405.846497,351.461395,395.428070,395.428070,36569619989
2020-02-13,394.901459,407.410461,385.355927,399.013733,399.013733,38400255649
2020-02-14,398.900665,424.633453,391.423401,423.383759,423.383759,35093481596
2020-02-15,423.895905,427.712952,393.683411,394.352142,394.352142,35278495055
2020-02-16,394.613525,405.631012,360.445313,386.325165,386.325165,37388188139
2020-02-17,386.319000,397.721680,363.296814,396.981415,396.981415,38785638362
2020-02-18,397.198059,423.293274,391.550812,421.224365,421.224365,39608067383
2020-02-19,421.361359,424.875916,388.775208,388.775208,388.775208,33943100221
2020-02-20,388.858887,394.750946,378.901276,389.954071,389.954071,35117600875
2020-02-21,389.865875,402.449982,386.263885,400.752014,400.752014,31486109874
2020-02-22,400.678009,401.938843,390.661591,395.819733,395.819733,25508701495
2020-02-23,395.739288,414.261200,395.259644,414.261200,414.261200,29638708565
2020-02-24,414.186981,416.847198,392.598175,401.104828,401.104828,33878322119
2020-02-25,401.206116,401.478363,373.977814,375.220612,375.220612,33126815439
2020-02-26,375.103455,378.382568,337.494995,344.784393,344.784393,40081621592
2020-02-27,344.794739,360.570404,324.678741,344.573334,344.573334,38970808203
2020-02-28,344.929230,356.979401,332.514160,348.396881,348.396881,34666811422
2020-02-29,348.508942,356.841187,337.777222,337.777222,337.777222,27933907384
2020-03-01,337.630005,347.403107,328.173096,338.434601,338.434601,28098183209
2020-03-02,338.034332,356.769318,335.828278,352.106567,352.106567,31008967696
2020-03-03,352.036591,353.915833,335.591705,341.035492,341.035492,30161484922
2020-03-04,341.165741,345.831512,335.363098,338.932343,338.932343,25009656734
2020-03-05,339.119385,354.162201,339.119385,346.624847,346.624847,27518078017
2020-03-06,346.474030,366.227295,346.169800,366.182648,366.182648,29133341297
2020-03-07,366.520813,376.082886,357.386658,357.840698,357.840698,29234162640
2020-03-08,357.731781,357.731781,303.079224,303.449677,303.449677,32330151251
2020-03-09,304.401428,315.022003,287.794983,306.107056,306.107056,35834268725
2020-03-10,307.437073,314.144989,305.560028,309.115295,309.115295,28245138484
2020-03-11,309.116516,311.853485,282.996277,300.825165,300.825165,26219998255
2020-03-12,300.625092,301.151917,177.257202,179.028854,179.028854,35272441273
2020-03-13,179.575226,218.114410,150.785919,215.502014,215.502014,45081086929
2020-03-14,216.117874,217.577026,198.049606,199.492004,199.492004,20612818425
2020-03-15,199.395004,211.494598,197.142273,202.870956,202.870956,20607604594
2020-03-16,202.517456,202.517456,170.597122,181.263123,181.263123,26196381339
2020-03-17,180.936844,195.661713,180.936844,190.099457,190.099457,20166491258
2020-03-18,189.957474,192.679077,190.001617,198.104645,198.104645,20040972432
2020-03-19,198.100418,247.124313,197.915909,237.844742,237.844742,28550928624
2020-03-20,237.941238,254.401230,211.997696,229.133820,229.133820,32729839001
2020-03-21,229.763199,234.718582,219.512878,229.274582,229.274582,23621765655
2020-03-22,229.330566,235.027969,213.521179,214.263214,214.263214,21714028936
2020-03-23,214.341110,229.621323,212.180511,229.621323,229.621323,24083276250
2020-03-24,230.102173,239.081497,225.654617,232.347580,232.347580,24461994340
2020-03-25,232.604645,233.945358,225.493988,230.617371,230.617371,22745947280
2020-03-26,230.608551,229.249115,223.614075,227.553299,227.553299,18694916013
2020-03-27,227.567062,228.982941,217.247345,217.247345,217.247345,18484776912
2020-03-28,217.401108,217.401108,205.932678,212.460098,212.460098,19727419223
2020-03-29,212.506882,212.764359,203.703918,203.353210,203.353210,16092462076
2020-03-30,203.343765,217.696259,202.974167,215.539124,215.539124,19203448292
2020-03-31,215.403519,218.410309,213.184082,217.681900,217.681900,18030088567
2020-04-01,217.712463,222.673691,213.122131,222.673691,222.673691,20450166050
2020-04-02,222.833954,243.302399,222.833954,234.280624,234.280624,25275443422
2020-04-03,234.414734,245.096573,232.739639,236.976898,236.976898,21989004677
2020-04-04,237.183502,242.457214,233.692245,242.193848,242.193848,19924385760
2020-04-05,242.263275,243.710083,236.994858,239.523224,239.523224,18823567434
2020-04-06,239.625946,276.582031,239.519821,276.358551,276.358551,35352637408
2020-04-07,276.377472,283.174194,265.952057,268.240479,268.240479,35189852957
2020-04-08,268.465302,282.320435,267.578613,276.926849,276.926849,27370168252
2020-04-09,277.118561,276.977051,269.615967,269.772797,269.772797,23535738994
2020-04-10,269.807739,270.622894,244.145218,249.513550,249.513550,28321570092
2020-04-11,249.712845,253.853104,244.608551,249.204163,249.204163,21350458727
2020-04-12,249.229950,259.224915,246.218552,254.368469,254.368469,23873278166
2020-04-13,253.702713,253.748550,239.328018,244.266815,244.266815,25735433556
2020-04-14,244.386230,250.838242,243.631866,244.925919,244.925919,22881758306
2020-04-15,244.878128,252.059494,242.398926,242.940720,242.940720,22460472374
2020-04-16,242.803665,272.461426,239.084564,270.711121,270.711121,36025865185
2020-04-17,270.903015,273.803467,266.655273,269.660004,269.660004,26260306732
2020-04-18,269.627777,295.364624,269.627777,293.751434,293.751434,31683682078
2020-04-19,293.669678,295.613617,283.075348,286.501587,286.501587,30203296759
2020-04-20,286.289063,292.871307,268.795410,271.490173,271.490173,33510101179
2020-04-21,271.049866,277.369507,271.395111,274.512512,274.512512,26156060116
2020-04-22,274.405548,290.585114,272.996735,289.950592,289.950592,28573802746
2020-04-23,289.983307,296.043762,284.049164,290.183411,290.183411,33367083504
2020-04-24,290.486786,298.093353,290.486786,296.296234,296.296234,26286545726
2020-04-25,296.249969,308.126099,295.079010,305.977936,305.977936,28578088958
2020-04-26,305.818756,312.114410,304.896759,308.501434,308.501434,28666924609
2020-04-27,308.748749,310.701904,299.577118,305.851379,305.851379,28953289692
2020-04-28,305.927032,305.635529,302.725861,305.193420,305.193420,28021331980
2020-04-29,305.270020,334.238220,304.035126,331.004761,331.004761,40271862809
2020-04-30,330.914612,347.045135,316.283264,319.749298,319.749298,43263057638
2020-05-01,320.210876,337.501892,320.024750,333.667694,333.667694,32423501330
2020-05-02,333.684784,336.204132,331.583221,335.390808,335.390808,28443140601
2020-05-03,335.432373,341.536316,325.059235,330.827576,330.827576,32103633967
2020-05-04,330.761230,332.101807,311.449982,323.879639,323.879639,35165157372
2020-05-05,323.629120,328.176819,316.911957,321.415314,321.415314,29541363852
2020-05-06,320.959778,329.486328,319.362335,319.385651,319.385651,31841470631
2020-05-07,319.161957,330.451263,315.470734,326.392639,326.392639,36276660365
2020-05-08,326.252441,331.324890,319.822601,325.877106,325.877106,31281063215
2020-05-09,326.107513,328.550873,319.879425,323.748199,323.748199,28994337750
2020-05-10,323.674866,323.674866,279.548065,288.641449,288.641449,38584954407
2020-05-11,288.691376,295.574615,278.655396,286.759766,286.759766,30933059873
2020-05-12,286.705017,295.104401,286.576874,293.298645,293.298645,24633175636
2020-05-13,293.394073,310.126862,291.778473,308.676300,308.676300,26428450431
2020-05-14,308.208649,315.974670,306.048523,313.628601,313.628601,31139734496
2020-05-15,313.638336,314.642609,301.936462,304.948151,304.948151,25880710391
2020-05-16,304.933685,316.091705,303.200562,312.827332,312.827332,23973819833
2020-05-17,312.720947,326.199036,311.932068,322.417664,322.417664,24077816953
2020-05-18,322.450470,335.661224,322.346619,328.909821,328.909821,26695414413
2020-05-19,329.032288,329.032288,321.962280,326.342834,326.342834,21933721985
2020-05-20,326.335388,328.319611,315.636169,318.651184,318.651184,19307704434
2020-05-21,318.700348,321.499268,294.445343,304.397339,304.397339,20266883074
2020-05-22,304.326538,319.142548,301.643158,316.966370,316.966370,18423491434
2020-05-23,317.005066,321.888763,314.097687,319.299927,319.299927,16318051468
2020-05-24,319.333069,322.207947,309.151276,309.151276,309.151276,18077151924
2020-05-25,308.558990,315.361359,306.523102,313.656921,313.656921,15910552570
2020-05-26,313.564972,314.296265,301.352264,303.678040,303.678040,15281104318
2020-05-27,303.664032,315.482147,303.637878,315.482147,315.482147,16057869699
2020-05-28,315.515381,332.212006,312.034424,331.434082,331.434082,18411665724
2020-05-29,331.561646,337.858063,326.773499,330.946472,330.946472,18395045091
2020-05-30,331.009613,365.841522,328.051056,363.445679,363.445679,22536588580
2020-05-31,363.454376,365.994690,345.573853,346.758270,346.758270,18367968958
2020-06-01,346.584961,365.359619,346.174377,364.133545,364.133545,20568669751
2020-06-02,363.892395,368.130615,339.031921,343.027313,343.027313,19929423697
2020-06-03,343.282013,352.425232,339.392578,352.425232,352.425232,14233528696
2020-06-04,352.318359,356.746277,342.834961,352.096222,352.096222,14650481804
2020-06-05,351.985565,354.273529,345.400635,346.175507,346.175507,13337683966
2020-06-06,346.145905,353.005188,344.026520,347.193451,347.193451,11645582420
2020-06-07,347.160095,350.950317,339.148254,350.121155,350.121155,13630961733
2020-06-08,350.137299,351.044983,345.381165,350.511780,350.511780,11493682627
2020-06-09,350.319855,352.868774,349.894196,352.702850,352.702850,12164073306
2020-06-10,352.574158,355.620880,346.143677,355.091919,355.091919,12618239906
2020-06-11,355.240570,358.214874,335.808258,339.135101,339.135101,18085818814
2020-06-12,339.022095,347.866119,336.701233,345.905060,345.905060,12917491067
2020-06-13,345.979950,348.380920,343.569550,347.966919,347.966919,10401662517
2020-06-14,348.053345,348.247437,341.223175,343.074493,343.074493,10901764309
2020-06-15,342.991852,338.917572,325.954803,330.448975,330.448975,15142261495
2020-06-16,330.209564,340.170685,329.066376,339.890808,339.890808,11549759478
2020-06-17,340.001282,341.909210,333.176300,338.925659,338.925659,11201211986
2020-06-18,338.737183,340.661072,334.354492,338.500275,338.500275,9791521325
2020-06-19,338.287079,338.750458,330.740173,332.321259,332.321259,10163091861
2020-06-20,332.084351,338.628204,331.593140,335.446350,335.446350,9148385091
2020-06-21,335.361328,339.959503,334.726685,335.561676,335.561676,8206838143
2020-06-22,335.581543,352.736359,335.773102,349.824310,349.824310,13096186812
2020-06-23,349.829834,353.388336,348.253418,351.821533,351.821533,9546292707
2020-06-24,351.884613,357.712128,338.851654,343.877197,343.877197,12856835886
2020-06-25,343.775665,343.607849,335.713257,338.198578,338.198578,10178031082
2020-06-26,338.101318,339.956818,334.331604,334.627258,334.627258,10472202008
2020-06-27,334.574005,338.743835,321.363464,324.853302,324.853302,10080108724
2020-06-28,324.787292,333.068634,319.772583,328.353363,328.353363,9042654363
2020-06-29,328.374146,334.794250,323.611053,332.069397,332.069397,9787921529
2020-06-30,331.739868,334.923248,327.370026,328.016876,328.016876,8832668702
2020-07-01,327.755402,336.564423,325.653198,334.350861,334.350861,9351063103
2020-07-02,334.604736,335.833710,325.702332,331.543304,331.543304,8978582478
2020-07-03,331.437439,331.870178,323.850250,324.531464,324.531464,7356419549
2020-07-04,324.389496,331.251495,324.166077,329.840393,329.840393,7528165339
2020-07-05,329.699402,330.967255,324.013214,327.622345,327.622345,7615737778
2020-07-06,327.651703,347.145660,326.658936,346.253204,346.253204,12592068895
2020-07-07,345.482422,347.400055,338.005402,344.397858,344.397858,9279234948
2020-07-08,344.519501,355.745392,343.216888,353.147095,353.147095,14162800476
2020-07-09,353.259155,353.779175,344.641998,349.231201,349.231201,12113214014
2020-07-10,349.018585,349.237030,341.734253,346.840759,346.840759,10479807181
2020-07-11,346.926849,347.621552,343.021332,344.544159,344.544159,8119521764
2020-07-12,344.546265,350.087982,342.115417,348.355835,348.355835,9490259465
2020-07-13,348.428009,351.093994,343.182770,345.286499,345.286499,11222679431
2020-07-14,345.821167,347.008484,342.311890,343.838745,343.838745,10531466175
2020-07-15,343.741608,345.519928,338.757324,340.204132,340.204132,8831490869
2020-07-16,340.243225,341.655151,332.049561,334.863464,334.863464,8358738187
2020-07-17,334.935852,335.605011,332.169312,332.770782,332.770782,8377201296
2020-07-18,332.888855,338.161621,332.130035,336.645996,336.645996,7716088284
2020-07-19,336.609528,341.586029,333.495087,340.550659,340.550659,8926716735
2020-07-20,340.561157,342.212891,334.738770,336.271240,336.271240,7975119506
2020-07-21,336.483917,344.562286,335.518738,343.284607,343.284607,9536630358
2020-07-22,343.313385,368.336853,340.276337,367.276672,367.276672,10789069997
2020-07-23,367.554016,389.646698,365.176666,386.882233,386.882233,14480576372
2020-07-24,386.929626,402.691345,379.394928,392.984528,392.984528,13323101311
2020-07-25,392.718445,431.725677,392.718445,427.947723,427.947723,15179486800
2020-07-26,427.434845,445.301086,422.614960,436.082550,436.082550,16905639359
2020-07-27,436.102722,462.386444,436.102722,449.192474,449.192474,21856841844
2020-07-28,449.633484,455.748871,431.008392,442.320465,442.320465,17260939900
2020-07-29,442.178162,451.431671,437.038696,443.604553,443.604553,15166699225
2020-07-30,443.540558,470.529053,441.100800,464.445709,464.445709,16418228062
2020-07-31,464.511108,488.333405,456.973724,484.051575,484.051575,16852417046
2020-08-01,484.393311,544.696716,481.295898,539.586243,539.586243,19674543293
2020-08-02,540.076721,576.046997,500.285370,518.643860,518.643860,26458514189
2020-08-03,519.290466,557.518188,516.726990,542.768311,542.768311,18033463440
2020-08-04,542.573364,563.256470,538.205933,543.330872,543.330872,19631245089
2020-08-05,543.101379,564.915710,538.502136,557.764771,557.764771,17882593983
2020-08-06,557.755432,560.170593,542.867920,546.212646,546.212646,15633733160
2020-08-07,546.578979,552.008179,514.364990,530.294067,530.294067,17817957865
2020-08-08,530.348206,550.415344,527.271545,550.415344,550.415344,13051213560
2020-08-09,552.256409,558.447876,539.020203,546.453918,546.453918,13204556292
2020-08-10,546.343628,557.328735,546.343628,553.348694,553.348694,16333772451
2020-08-11,553.358704,555.358826,519.135132,532.407959,532.407959,17904744085
2020-08-12,531.959717,546.224670,516.895508,545.822388,545.822388,17321145290
2020-08-13,545.562683,605.633545,530.174377,599.639099,599.639099,25846589471
2020-08-14,599.548889,620.073059,593.419983,609.843262,609.843262,21003849783
2020-08-15,610.073547,615.917664,599.353943,604.206421,604.206421,17311139909
2020-08-16,604.200378,608.264954,578.735229,603.112183,603.112183,16918829359
2020-08-17,603.372375,613.961853,588.559998,595.434265,595.434265,18335946877
2020-08-18,595.626099,599.294983,580.901123,583.783264,583.783264,16506105699
2020-08-19,583.878723,588.832825,551.900574,565.648438,565.648438,18282427081
2020-08-20,566.059143,582.144287,562.761475,577.903076,577.903076,13936947088
2020-08-21,577.499207,580.704468,541.103760,543.457336,543.457336,16454562852
2020-08-22,543.324341,553.708801,534.642395,552.826904,552.826904,14150230082
2020-08-23,552.446594,553.742065,537.750061,546.702698,546.702698,11366536088
2020-08-24,547.114075,571.293152,543.739746,569.310181,569.310181,14407469148
2020-08-25,569.208984,570.012512,521.023743,533.319824,533.319824,17261241730
2020-08-26,533.287048,542.524231,525.389221,533.424500,533.424500,13757545450
2020-08-27,533.622864,544.205261,517.018127,526.400696,526.400696,14387120279
2020-08-28,526.396484,540.494568,524.835999,537.325806,537.325806,12379609960
2020-08-29,537.071899,550.548340,533.474792,542.818604,542.818604,11914091044
2020-08-30,542.404907,582.241821,542.393616,581.167603,581.167603,15210285678
2020-08-31,581.321350,594.657532,570.841248,589.772339,589.772339,17316801243
2020-09-01,589.494019,660.655396,584.675720,646.481689,646.481689,25562062931
2020-09-02,646.421997,652.889893,579.942688,600.328369,600.328369,26864749680
2020-09-03,600.600464,613.516541,525.322876,531.770630,531.770630,27056293887
2020-09-04,530.391418,552.692444,513.602661,532.946777,532.946777,22989104448
2020-09-05,532.668457,541.088562,434.842804,460.218536,460.218536,41016968877
2020-09-06,460.320770,493.963959,437.955505,485.344482,485.344482,37968703567
2020-09-07,485.465332,490.931549,447.999786,484.502838,484.502838,29898853918
2020-09-08,485.229279,488.205597,456.511139,468.335480,468.335480,24958412487
2020-09-09,468.644592,493.635681,459.979431,482.403046,482.403046,19987944137
2020-09-10,482.841736,515.698486,482.405426,506.936707,506.936707,43272055350
2020-09-11,506.959564,517.100708,488.739380,514.444275,514.444275,37476849715
2020-09-12,514.306702,532.077087,505.034851,531.589233,531.589233,18254140139
2020-09-13,532.050842,534.028564,486.497009,502.146973,502.146973,20612103128
2020-09-14,502.324951,526.461365,491.589081,517.859985,517.859985,24071832570
2020-09-15,517.702393,522.265808,497.782806,499.985138,499.985138,22119476408
2020-09-16,499.854645,508.300079,488.866150,501.369904,501.369904,22076545591
2020-09-17,501.443176,538.558411,500.586823,531.944885,531.944885,27210618799
2020-09-18,532.380066,534.956177,516.359863,527.169434,527.169434,19350106433
2020-09-19,526.726563,530.888733,519.433289,528.787598,528.787598,15154786520
2020-09-20,528.861145,528.861145,503.482788,508.796906,508.796906,16855366164
2020-09-21,509.273193,513.884644,466.170654,472.833344,472.833344,24069093319
2020-09-22,472.747223,479.915649,468.752991,480.200897,480.200897,17747864138
2020-09-23,480.367249,484.337769,449.193390,453.785645,453.785645,17052437747
2020-09-24,453.832031,498.143463,450.508087,495.194183,495.194183,19079625010
2020-09-25,495.203369,509.337372,480.771149,501.173157,501.173157,17439455103
2020-09-26,501.698853,506.579315,495.434753,505.162781,505.162781,15706767403
2020-09-27,504.624786,515.247253,496.807770,507.562256,507.562256,16284747421
2020-09-28,507.547272,519.156677,500.264404,500.363068,500.363068,17060544237
2020-09-29,500.397369,505.093536,496.758179,503.764130,503.764130,14395864233
2020-09-30,503.734650,503.800262,496.544922,502.480347,502.480347,13641004314
2020-10-01,502.455627,512.895630,483.867889,491.883392,491.883392,17212542378
2020-10-02,491.867950,494.680969,471.737671,483.713837,483.713837,18071208143
2020-10-03,483.671997,490.826202,481.416260,484.815094,484.815094,12003898101
2020-10-04,484.746460,494.311981,482.131012,492.247345,492.247345,12975978850
2020-10-05,492.141296,494.411469,488.188446,492.499695,492.499695,13809499268
2020-10-06,492.306061,494.319855,476.467224,479.675232,479.675232,16172691928
2020-10-07,479.774414,479.447510,472.323608,479.435699,479.435699,14766382381
2020-10-08,479.400940,492.325500,469.728088,489.823395,489.823395,16042892596
2020-10-09,489.911407,509.185760,486.435547,505.498383,505.498383,16610029019
2020-10-10,504.609100,522.374817,504.542236,512.294373,512.294373,18806691059
2020-10-11,512.240295,520.965759,510.720673,519.250977,519.250977,17418790099
2020-10-12,518.775818,548.260010,508.439056,537.854614,537.854614,22011080284
2020-10-13,537.038513,539.211060,524.464844,532.066040,532.066040,19857690444
2020-10-14,533.155762,539.038025,522.499451,531.411987,531.411987,19491312464
2020-10-15,531.003357,535.625000,525.431152,532.511963,532.511963,21112142123
2020-10-16,533.113892,536.583130,512.414673,517.199585,517.199585,20718522442
2020-10-17,516.898376,522.197632,514.742310,520.909424,520.909424,15465493644
2020-10-18,520.728088,534.302368,519.883057,533.221191,533.221191,15574658894
2020-10-19,533.582031,540.789551,527.244934,538.611938,538.611938,18161729239
2020-10-20,538.305847,540.452942,521.165283,523.672791,523.672791,19494378129
2020-10-21,523.562866,562.992249,522.635010,552.037598,552.037598,28491222565
2020-10-22,551.050354,590.088928,550.755066,580.571106,580.571106,22131117495
2020-10-23,580.961609,586.494873,566.206116,573.983582,573.983582,19969502832
2020-10-24,573.984314,583.554871,571.301147,577.752869,577.752869,17091671588
2020-10-25,577.752930,584.338684,569.127319,569.622498,569.622498,15270891435
2020-10-26,569.622803,577.486267,539.551575,553.448120,553.448120,21295085197
2020-10-27,553.447998,573.269348,547.930298,567.164978,567.164978,19570752388
2020-10-28,567.165039,573.496582,540.313049,550.901978,550.901978,21653942843
2020-10-29,550.902405,560.736389,542.589111,549.524902,549.524902,18359378698
2020-10-30,549.525146,556.428772,533.085449,544.629578,544.629578,19473697513
2020-10-31,544.629639,559.126831,542.460388,549.993591,549.993591,16043487772
2020-11-01,549.993591,564.965210,547.966492,565.623718,565.623718,14948578075
2020-11-02,565.620605,575.282227,541.075928,543.253418,543.253418,19846264687
2020-11-03,543.252441,541.051270,527.796936,538.558472,538.558472,17491235109
2020-11-04,538.559937,567.561890,533.717041,560.031799,560.031799,21064908544
2020-11-05,560.033081,574.764099,551.651306,570.218750,570.218750,21263650221
